,person,selected offer
313110,dde6811f1d3b438187f179963abcac98,offer_fail
313111,ac41b8574427446e8f31fc37042ac3ee,5a8bc65990b245e5a138643cd4eb9837
313113,a3b25e3ffd2f4a54b6559b7e901e294e,5a8bc65990b245e5a138643cd4eb9837
313114,62d6bfcd9c554637b92dcd556003a2e2,offer_fail
313115,457bb303e71f4624bad5afbb2b9a087f,5a8bc65990b245e5a138643cd4eb9837
313116,457bb303e71f4624bad5afbb2b9a087f,5a8bc65990b245e5a138643cd4eb9837
313117,6cc6953adbe241bdabd0b950f11a35e9,5a8bc65990b245e5a138643cd4eb9837
313118,221c346cff9146378dda2bcfe13ebd72,5a8bc65990b245e5a138643cd4eb9837
313119,7d074f93492e43e6aa923e6516b449ab,5a8bc65990b245e5a138643cd4eb9837
313120,1202fceb1b8e40ffb03ed9d664cd34fc,offer_fail
313121,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313122,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313123,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313124,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313125,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313126,eb3ce155c32f4c80a29a3417a1e698d5,5a8bc65990b245e5a138643cd4eb9837
313127,8f3dfac303b74df788dae87f1a3eb2f5,5a8bc65990b245e5a138643cd4eb9837
313128,f8676ef6a9d94a0a868a00ef9f687715,5a8bc65990b245e5a138643cd4eb9837
313129,3ff3ba62ae5b46e3b81d6c505bbae67c,5a8bc65990b245e5a138643cd4eb9837
313130,6b998810e66244229bffd413f677bae0,offer_fail
313131,c9efe52c3dd44130a07481a0f6274e10,offer_fail
313133,9ca1196e54194ca9bf1a4b1327715e9e,offer_fail
313134,9ca1196e54194ca9bf1a4b1327715e9e,offer_fail
313136,395e0cbee77f4249900b23f277424691,5a8bc65990b245e5a138643cd4eb9837
313137,df6455c3563f467bb74f1c17e84cc83d,offer_fail
313138,df6455c3563f467bb74f1c17e84cc83d,offer_fail
313139,9db461d6bafe42cfbe9cab24154530a7,5a8bc65990b245e5a138643cd4eb9837
313140,9db461d6bafe42cfbe9cab24154530a7,5a8bc65990b245e5a138643cd4eb9837
313141,e6e82c8a1fdc47a3b3ce99bd74d9c937,offer_fail
313142,ea5f5cd2fa5242fdae1cfa08626579a9,5a8bc65990b245e5a138643cd4eb9837
313143,acde96bfd1604c58a3f539029f98f122,offer_fail
313144,aa8159bbe9134ccfb6d7807714c8ea19,offer_fail
313145,03887756866f4ea9b74b7e1b83ffac44,5a8bc65990b245e5a138643cd4eb9837
313147,a54f2fe8cd524ee0b7211a2dd6e5dec8,offer_fail
313148,a55acf4fede04caba13806d9ac1eb405,5a8bc65990b245e5a138643cd4eb9837
313149,ea6946e978374cd3a2d9257c32e235ae,5a8bc65990b245e5a138643cd4eb9837
313150,3423953f128c4cdc84b123eb6f5f4c40,offer_fail
313151,3423953f128c4cdc84b123eb6f5f4c40,offer_fail
313152,800bd6ddc21449118a2c4b95a332c42b,offer_fail
313153,c3c2c289b3f94ed496e6c6b7d3b788de,offer_fail
313154,8dcbd64b4c664b5da20e8203ca26486c,offer_fail
313155,8092493c92674dfabe1023681ae4f837,offer_fail
313157,fd13cda6e91f454f87eab139205e45cd,5a8bc65990b245e5a138643cd4eb9837
313158,b5ab65ab4b194ac2909bf47bc4d87c8c,offer_fail
313159,02abd909ebc94aca8766f3f0ee39db80,offer_fail
313160,14a38d48392643d1b31ac56ec7d7ad00,offer_fail
313161,1dc3755f202d4c3789d29084729acad0,offer_fail
313163,ea6946e978374cd3a2d9257c32e235ae,5a8bc65990b245e5a138643cd4eb9837
313164,386feea26f434f559cb91d02679c4c3a,5a8bc65990b245e5a138643cd4eb9837
313165,a33136cad1db4c639b3fe8f8103a7f64,offer_fail
313167,92a48c2edfba4764bf59bfe70023e461,offer_fail
313168,8c20d3c8e4ef4ad997923937a2637851,offer_fail
313169,fc804c90fc79418180ead4b5b212d927,5a8bc65990b245e5a138643cd4eb9837
313170,9e1f034994244ab999fb2dedc7a933bb,5a8bc65990b245e5a138643cd4eb9837
313171,3f99f807bf7e4cc7b2186183e30da851,5a8bc65990b245e5a138643cd4eb9837
313172,2ef6271f45ea4127ba134f49bafad2d2,5a8bc65990b245e5a138643cd4eb9837
313173,39a50f9f9c944fa99f695666826889eb,offer_fail
313174,3bd3b7ffb14d49f5bc6dac95ede945aa,offer_fail
313176,8048b38920d94ae687bd10f24028372f,offer_fail
313177,70a8ee36b52648268a2b81ce05d48ffb,offer_fail
313178,5b1d549a82fe4688857a5cdaed83d5a1,offer_fail
313179,bcc8f75e473d4b8cbeb5fde033b14f6a,offer_fail
313180,bcc8f75e473d4b8cbeb5fde033b14f6a,offer_fail
313181,50d8a688a88b41b195c73d0d1a85633f,offer_fail
313184,5922ee9b83594cc6931c06952d5a2ee6,offer_fail
313186,d245246470eb47fc8a7ac928f723c326,5a8bc65990b245e5a138643cd4eb9837
313187,3d4733dfe1cb4d50ae194572f801c31a,5a8bc65990b245e5a138643cd4eb9837
313188,eb1bb72548a04d08a5d473ef59594d10,5a8bc65990b245e5a138643cd4eb9837
313189,eb1bb72548a04d08a5d473ef59594d10,5a8bc65990b245e5a138643cd4eb9837
313190,4bc3176e2d9a444dbb4a8e91c2c957c3,offer_fail
313191,ea9a6c23a601434c92072dfbc6483d57,offer_fail
313192,d418e36088a244578a347901e4e9cb75,offer_fail
313193,56c9a82c486c45f6bcc7e2944ff6a48d,offer_fail
313194,4e755b41845349b4bc3c2ae60902ee13,5a8bc65990b245e5a138643cd4eb9837
313195,c7a18c63b4b34941a338c0c76eeb1e87,offer_fail
313196,a96c28c4640949ddb38db4c7498f337f,offer_fail
313197,f64f9645524f493d83956f3211bb4c2d,offer_fail
313198,01f33ff554d0443a9841adfd66d253f6,5a8bc65990b245e5a138643cd4eb9837
313199,69b38766bae441d5a6f5ebb8304e7e58,offer_fail
313200,6b998810e66244229bffd413f677bae0,offer_fail
313201,834911fe7c4b4f418817c5e51f2e99e7,5a8bc65990b245e5a138643cd4eb9837
313202,39af105b5ff94f609fcd37297911791d,offer_fail
313204,9f13816eb7654cfd8a5a5fded2b92416,5a8bc65990b245e5a138643cd4eb9837
313205,94b10e52b5b246c791cf2bd310e88cc9,offer_fail
313206,9e5e774d43de4390955724157e18559b,5a8bc65990b245e5a138643cd4eb9837
313207,97ee6e7a12fe4064b260fa48bdd0330f,offer_fail
313208,9eebd6bedca645ae90d5b2445efce4d5,offer_fail
313209,5b5449454f7842e3b0e8993012278079,offer_fail
313211,7568a4e8eaa746ec8e1bb57d255a8eae,5a8bc65990b245e5a138643cd4eb9837
313212,63cc4769f45547d78064e85504daa1cd,5a8bc65990b245e5a138643cd4eb9837
313213,e1ebace31de14ee086f3080df454a37a,offer_fail
313214,900e1382081b49b6ac7512fc02775d0f,5a8bc65990b245e5a138643cd4eb9837
313215,565001cd51f84213b39cc32402aa15a9,5a8bc65990b245e5a138643cd4eb9837
313216,9f8dd6b5fbb6414fa71eb213e8c03bfc,offer_fail
313217,81e6836cba764009a168d84bb936c56a,5a8bc65990b245e5a138643cd4eb9837
313218,0ae3f297443a40f9b081f5dec14e6ad6,offer_fail
313219,465483f661a0447abc902ebb66710b9d,5a8bc65990b245e5a138643cd4eb9837
313220,4af9cd0e7a6746908f0ef09628ff3f84,offer_fail
313221,52c2656e7b3a47638981e1da2f9b2743,5a8bc65990b245e5a138643cd4eb9837
313222,feca5113ed4f47268bcde4c176c6dd9f,offer_fail
313224,5fd5740cc7c7433caa24e38316277557,5a8bc65990b245e5a138643cd4eb9837
313225,9438cd9810a540a2909f03039f741496,offer_fail
313226,0585b57db9514fc786b29008e693a49d,5a8bc65990b245e5a138643cd4eb9837
313227,8c0d20f40f014e8b882c40ee7b2f2d8c,offer_fail
313228,e323b4aa14f74a51a4f2bd2f485a2c0a,5a8bc65990b245e5a138643cd4eb9837
313229,b415280794e241a4a0dd6a744a4a4ef2,offer_fail
313230,3be15bacb2064198874cbf898ca5cf82,offer_fail
313232,feb31e39c1e3407b9fdc7e79db9274b7,offer_fail
313233,00bc42a62f884b41a13cc595856cf7c3,offer_fail
313234,6871a52c4c1a49dbbe88b6a04f43de37,offer_fail
313235,00715b6e55c3431cb56ff7307eb19675,5a8bc65990b245e5a138643cd4eb9837
313236,91b4ec7019ad47538ba7a3b82f1119af,5a8bc65990b245e5a138643cd4eb9837
313237,a18478f350d04f7f994ec231b2e66c62,offer_fail
313239,66cc83ad312a4b728956e888e0812051,offer_fail
313240,618c94a38a344db7b5ba17bca6dd7beb,5a8bc65990b245e5a138643cd4eb9837
313241,2bf411e1c0af461b919ef8f703551ee3,offer_fail
313242,2bf411e1c0af461b919ef8f703551ee3,offer_fail
313243,46a8553f78b0444c859579017100c0ae,5a8bc65990b245e5a138643cd4eb9837
313244,4178b9ae5e874f48b27514bf09f1437c,offer_fail
313245,c9486068f235430685ccfbeb1e0525d6,offer_fail
313246,db74273ffdf447aaa1deb392f3c95e29,offer_fail
313247,48609f44985a47159c17a4d7c82f5a39,5a8bc65990b245e5a138643cd4eb9837
313248,0ff3736229e8441782cd2ff18571e2c5,5a8bc65990b245e5a138643cd4eb9837
313249,e6af8105efee45bfa81e38fe55201d1c,offer_fail
313250,cd7a38526e914d3f956b278e2b87632d,5a8bc65990b245e5a138643cd4eb9837
313251,d95b47babcf14532995d53acff0e0ead,offer_fail
313252,d95b47babcf14532995d53acff0e0ead,offer_fail
313253,3db51a2e2530430aae0f8a7b2157fdf6,offer_fail
313254,635496668630432eb2a7256c34873c6c,5a8bc65990b245e5a138643cd4eb9837
313255,48b8603bf05b443b831ed824b789923d,offer_fail
313256,793cd4827125468498cb9050fad17882,offer_fail
313257,9e0d618d75954225adc8cff0c3e420e8,offer_fail
313258,47f654b9ff57453d890a690bbb491d56,offer_fail
313260,70e89b09554b457598b077139ef10585,offer_fail
313261,ec0e142b148f4d088228041458caf457,5a8bc65990b245e5a138643cd4eb9837
313262,929464b411144357844a637642af2e2b,5a8bc65990b245e5a138643cd4eb9837
313263,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313264,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313265,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313266,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313267,773bec02e0ce497ca404dff3e236c9f7,offer_fail
313268,522b6498c8d542059a50e4b09e3ed599,5a8bc65990b245e5a138643cd4eb9837
313269,c4499811f1f949259d7db5c3c82dc111,offer_fail
313270,cc82f3d926344efa819d55e0e6b3ecef,5a8bc65990b245e5a138643cd4eb9837
313271,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313272,3ce891b51f7e40f180ca685abc28e4ce,offer_fail
313273,f1f01be4e2344bf08b7f488c115ad374,offer_fail
313275,4bed8f61e4124992bbdcb03778839986,5a8bc65990b245e5a138643cd4eb9837
313276,60ce7058fd174a128b48371bd1dbd61b,offer_fail
313277,60ce7058fd174a128b48371bd1dbd61b,offer_fail
313278,a19ede978c814ac28267c51c93c1cd2c,5a8bc65990b245e5a138643cd4eb9837
313279,a19ede978c814ac28267c51c93c1cd2c,5a8bc65990b245e5a138643cd4eb9837
313280,417c8e42cba54dd0ba1ea7ee079ef87a,offer_fail
313281,77e591b6c9244f4e9eee93d69531033f,5a8bc65990b245e5a138643cd4eb9837
313282,7dd5e5a95fea44f98af8c2c8d4c85e17,offer_fail
313283,52ca1a63c646427d8fe5b1c2c633c86c,5a8bc65990b245e5a138643cd4eb9837
313284,46e3831f06254440a99bf4c371e378ff,offer_fail
313285,2bc6fd80957c42368bece11dfd3e3737,5a8bc65990b245e5a138643cd4eb9837
313286,d4b620d3f4be4a7187245c6b571d0f91,5a8bc65990b245e5a138643cd4eb9837
313289,ab4939d2f7a24601bc487a2c711879d3,offer_fail
313290,28416b56bdc94890a4996dd2dcc598b4,5a8bc65990b245e5a138643cd4eb9837
313291,28416b56bdc94890a4996dd2dcc598b4,5a8bc65990b245e5a138643cd4eb9837
313292,da68cf2e3566489b8273d330b9e0e36f,offer_fail
313293,8d426eecc914405d9ff2b8da724986a7,offer_fail
313294,822034470c124edc94fdaba2a20ec4ac,offer_fail
313295,adf9c31a25944ec6a58f7c88e008ba5a,5a8bc65990b245e5a138643cd4eb9837
313296,b9d7e4d189ef426d8d27a29a4df24363,offer_fail
313297,b9d7e4d189ef426d8d27a29a4df24363,offer_fail
313298,7b044f4a5a4d4a62a356f3bd4aae6c69,5a8bc65990b245e5a138643cd4eb9837
313299,6d7d772a795641ceb849c9cf357b4958,offer_fail
313300,a63855f04a7b4d7fae80e4b8da018ee2,offer_fail
313301,d0cb3963974b4266bf7a8ede1d96a884,5a8bc65990b245e5a138643cd4eb9837
313302,439607c704aa4e598883966c1dacc51e,offer_fail
313303,3945da252ea34e7f964537e00c053b2e,offer_fail
313304,220275bd508641738fb2f8051c2ae47f,offer_fail
313305,201e187acb924b2c8c73f28b18d03892,5a8bc65990b245e5a138643cd4eb9837
313306,55f752ed98374cc8bc85126766e66236,offer_fail
313307,98fa1cabd1ae43cf9a8edd3b3332eeae,offer_fail
313308,b9e6668c9c8e41f6b26f12c5a45f135b,5a8bc65990b245e5a138643cd4eb9837
313309,b6aa40b2d89c487aa5ccf9029ecbaea4,5a8bc65990b245e5a138643cd4eb9837
313310,b7e2d5ab4ab24229bf1aa74f2b2eeb4d,5a8bc65990b245e5a138643cd4eb9837
313311,ee16ef05038741e78bd9b8462c80d34f,5a8bc65990b245e5a138643cd4eb9837
313312,629dd4429347452f9e70fa9cf8821acf,5a8bc65990b245e5a138643cd4eb9837
313313,d9ae18fe286c4a8ab44086a7f930c0f3,offer_fail
313314,cc1799daea854f6ab213987868322e76,offer_fail
313315,7398c8784f3b436e9d7e312f1472ce26,5a8bc65990b245e5a138643cd4eb9837
313316,14cd68209b934834afcbc6f217ddde0a,offer_fail
313317,14cd68209b934834afcbc6f217ddde0a,offer_fail
313319,1f816dc54c0144849c0a8154ba61a64f,5a8bc65990b245e5a138643cd4eb9837
313320,c0a18344c4fb43d1bb0fb1a073629d57,offer_fail
313321,6545703d7db34d2ea96ff20e21bb83c3,5a8bc65990b245e5a138643cd4eb9837
313322,2d2908d5f81b4a0690002877cb35fd43,5a8bc65990b245e5a138643cd4eb9837
313323,0982f641668e470d9946a58b8c3ccb88,offer_fail
313324,3dce0870a6e64739ba99ac1bdb5ff744,5a8bc65990b245e5a138643cd4eb9837
313325,3dce0870a6e64739ba99ac1bdb5ff744,5a8bc65990b245e5a138643cd4eb9837
313326,4d3e33d680e04a57a565c847948bf1ca,offer_fail
313327,05018c82b3d241328a5b0558dada3286,offer_fail
313328,b7e2d5ab4ab24229bf1aa74f2b2eeb4d,5a8bc65990b245e5a138643cd4eb9837
313330,939a91de62bf4e3b97458132b303c287,5a8bc65990b245e5a138643cd4eb9837
313331,939a91de62bf4e3b97458132b303c287,5a8bc65990b245e5a138643cd4eb9837
313333,d7d7e46763ce4ee092aac0a4b970b617,offer_fail
313334,bba1aa88ea0240b5a66390c0c910041d,5a8bc65990b245e5a138643cd4eb9837
313335,f6c824b675514f3faafa162df87a1f71,offer_fail
313336,9a9ce5c7b24c4728af3c659f4069b77c,5a8bc65990b245e5a138643cd4eb9837
313337,257cdf8cf4ff419ba42b2baa13f5da17,5a8bc65990b245e5a138643cd4eb9837
313338,257cdf8cf4ff419ba42b2baa13f5da17,5a8bc65990b245e5a138643cd4eb9837
313339,c959fa503db24c80bbbd71c7d7491e6e,5a8bc65990b245e5a138643cd4eb9837
313340,fac50efc77ff4181bd9991d5c5461c88,5a8bc65990b245e5a138643cd4eb9837
313341,d8ae7ec708c345f49b525458b53bf1af,5a8bc65990b245e5a138643cd4eb9837
313342,3332985e282b4de49efb1becced8d9cb,5a8bc65990b245e5a138643cd4eb9837
313343,de66a1379276494ca24ca63779aa2bf3,5a8bc65990b245e5a138643cd4eb9837
313345,124178989b474b3a9e8779885faaa0dc,offer_fail
313346,7e2cd8acad534cf88280fb2944da4658,offer_fail
313347,7e2cd8acad534cf88280fb2944da4658,offer_fail
313348,e17fa42cb91043c9915a52a94c5e11fd,offer_fail
313349,b0f1c849756f434281f2fccdc302ee81,5a8bc65990b245e5a138643cd4eb9837
313350,1cb3a1e696f3495795deb0a17c07d869,offer_fail
313353,1cb38fd0d87f416ebb598072f22a7c66,offer_fail
313355,1a6441a8ccd74a81a388841d357b8c0d,offer_fail
313356,5e78586d062041f1bfe97eacc63e1485,offer_fail
313357,a9996f30c54d47d695bf54afbf7bcb4c,5a8bc65990b245e5a138643cd4eb9837
313358,8b9201594bed4f78b15cb30e4ef4a23a,5a8bc65990b245e5a138643cd4eb9837
313361,d86d562ac40c482194fcd54999f82148,offer_fail
313362,946fc0d3ecc4492aa4cc06cf6b1492c3,offer_fail
313363,7bb31864f78149fdb3eb9d49d05b3b1c,5a8bc65990b245e5a138643cd4eb9837
313364,d087c473b4d247ccb0abfef59ba12b0e,offer_fail
313365,653d8f383fab43d4a93b10b02bd67266,offer_fail
313366,1c35792f115f4d06b138a63edf84ee4d,5a8bc65990b245e5a138643cd4eb9837
313367,c3844096da5e4e25a8d53a4164617b35,offer_fail
313368,29b2d42d18e24a68960fdd073d95fb48,offer_fail
313369,5be985879764422ebc1142e867d1bfb0,offer_fail
313370,c46979c4562b459b8da06acd4be9ab77,offer_fail
313371,0f5cb923d0a74415aca9ce5dd0c60e46,5a8bc65990b245e5a138643cd4eb9837
313372,c04f144ebb8e4694b3c954574c7631bf,offer_fail
313373,99b4693c57f146fb81a2b44d6b7539a8,offer_fail
313376,095387dd9436426fa454cda037297d0a,5a8bc65990b245e5a138643cd4eb9837
313377,19ca1205d83f46e0bd2a44d5e3813e02,offer_fail
313378,751048788026442e9229ea6d510d638a,offer_fail
313379,8e7c87c1927d4f05ad25b0cbfc1cce54,offer_fail
313380,2b69a8e9e0034b10acd605d3f32f03d1,offer_fail
313381,c4e2af52bdc8414289e7b6c9d3d00dda,offer_fail
313382,cf84e6c0616148f3a6d736992d624d45,offer_fail
313385,59fd39ac5ef149fe987d7a1f49a47279,offer_fail
313386,57a0102ba8be4739b05dd3974c5ee2c6,offer_fail
313387,398a990a97b34420b06bf2ce8cec0364,5a8bc65990b245e5a138643cd4eb9837
313389,7a910b1814714b69b40ba0cb0fe75870,offer_fail
313390,48f9bfb155e64ccf94d613af903b9baa,offer_fail
313391,658338d6ac9742dd9ff8a67675e2b3f6,offer_fail
313392,a690ca5661d64d958f12f893c96ada80,5a8bc65990b245e5a138643cd4eb9837
313394,a1937fea175243939f6b096f50f1358a,offer_fail
313395,27586221a0a5482b960ac41506d2c316,offer_fail
313396,f017b77d373f480299a8035d844286ff,5a8bc65990b245e5a138643cd4eb9837
313397,7f5700bba86d4ef48c5419d090e530ff,5a8bc65990b245e5a138643cd4eb9837
313399,42923cf2f39a4bb49820a3fe12928ade,offer_fail
313400,8476d3c3fee541aaa816b0cb35afc451,offer_fail
313401,7cdea57245a842028ef6e87b255868a9,offer_fail
313402,fadea3ebc62043659958d3b0376725b1,offer_fail
313403,2cfce78dccaa45caaa497961213f81b9,offer_fail
313404,042d7ab61d1143fe9230bcb1af34aa5a,offer_fail
313405,db1805ed333844978e8b46ed3e4643ae,offer_fail
313406,f8f608c3227a4398bad5dc1b6b692578,offer_fail
313407,6da8765ed47745959fd67865d3799206,5a8bc65990b245e5a138643cd4eb9837
313409,a27a36c99868424aad34d110ee7aafe7,offer_fail
313410,a27a36c99868424aad34d110ee7aafe7,offer_fail
313412,b72feb1edee44beea5e6ed43de5f9506,offer_fail
313414,de66a1379276494ca24ca63779aa2bf3,5a8bc65990b245e5a138643cd4eb9837
313415,6e51792cc50a4df3be356d38cbe5d692,5a8bc65990b245e5a138643cd4eb9837
313416,21928f294b2b414c8ecd694538393567,offer_fail
313417,085efb39e80140f08b90e0d77299958b,offer_fail
313418,852944650a6c453f8f638807b5185b37,offer_fail
313419,7737b85f7f5e4b2c8b7d9003015c73d4,5a8bc65990b245e5a138643cd4eb9837
313420,5d592c863e464e229a6a6b3e82cbb927,offer_fail
313421,8119a36f32e94a8ab2d1e94cd5df0a99,5a8bc65990b245e5a138643cd4eb9837
313422,4fb7bba3da924b569eab6b6f1c5fd7b0,offer_fail
313423,4e9ba44fd1f54cfea60e2ef903c71b7f,5a8bc65990b245e5a138643cd4eb9837
313424,90d4230563d6424d898924544b5008c2,offer_fail
313425,ae1f3bb236ec427185d9d70f945a37c8,offer_fail
313427,5359ca16190a4a27b65e850b05f8c129,offer_fail
313428,19f2291e32b04fc78acbfc1c3b8a39d2,offer_fail
313429,19f2291e32b04fc78acbfc1c3b8a39d2,offer_fail
313431,18b6d5247da54b0b8a9ae35505852d77,offer_fail
313432,eb1bcbe31d694083bdb22de0a8a91d87,offer_fail
313433,0dae72f0da8849e9b0f95050e6c69856,offer_fail
313434,c332c8e9782744c28f0264ac935fb09b,offer_fail
313435,6ba2450a438540999e633a5d99c7c7a0,offer_fail
313436,e902f47173c14c06851fcb6bf08121a4,offer_fail
313437,838772a672304524a86cf9b465b9bd5d,offer_fail
313438,f0f9861bc60a4affbf822d0f8fa9a68d,5a8bc65990b245e5a138643cd4eb9837
313439,ec1ba989198f4a0b8a02622b23c5346c,offer_fail
313440,325537b6384f433faa01da3fda84e1c1,5a8bc65990b245e5a138643cd4eb9837
313441,b1627ee5584342b8bb5bfa43f9a9bbfc,5a8bc65990b245e5a138643cd4eb9837
313442,f71522835c6048529970751ced78ea79,offer_fail
313443,2d0d9d73a5b14aeb972b3f87d042e598,5a8bc65990b245e5a138643cd4eb9837
313446,6bf8b0a87c4b4e7986d710fda305e79e,offer_fail
313447,53bf4fb4f7da4d23aa55d7db3450bdfc,5a8bc65990b245e5a138643cd4eb9837
313448,e8c9a3ce8bff405c89ee18f26746be2a,5a8bc65990b245e5a138643cd4eb9837
313449,d56d701948d7473d80c0583ca8221eef,offer_fail
313450,33927699ba914e78a5dbd4ac3965fc01,offer_fail
313451,1502afeb47294f6c912e1449f6cf83ff,5a8bc65990b245e5a138643cd4eb9837
313452,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313453,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313454,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313455,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313456,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313457,1738163ca571451b9ea0cd9df19f2a6f,offer_fail
313458,5c308710330a4fc8a84dca08487ca477,offer_fail
313459,b5b17db2d0af49fe89abfd7076b605a8,offer_fail
313460,7797083d5f114bdda43638d1ee927624,offer_fail
313461,8890c7a47a05491b8c1ec3c0ce573f5c,5a8bc65990b245e5a138643cd4eb9837
313462,c734447971204c58bd2b0933dd22638d,5a8bc65990b245e5a138643cd4eb9837
313463,3b252e95f95744ebbfbbc47f38d427ca,offer_fail
313465,edbb23d321174301a15049a09df4072b,5a8bc65990b245e5a138643cd4eb9837
313467,612fd8cc4c5c4ad8ad2912462b227089,5a8bc65990b245e5a138643cd4eb9837
313469,729edf023aa244919d6bb973901614cc,offer_fail
313470,6daa614ce185462287c3cef447780a92,5a8bc65990b245e5a138643cd4eb9837
313472,3f6db5f2f5054f639396afc68b59fc9d,offer_fail
313475,a7af9c686496460b8544aa8fb882649d,offer_fail
313476,2e6aab1dfef6443aa00ab9567c72e4b5,offer_fail
313477,0200f61c69da4c2ea078842cdaf234e6,offer_fail
313478,95d2b968664943d389bc24a6186d7495,offer_fail
313479,76cce6e2462f4b08a83ba86758b85e95,offer_fail
313480,a074925eb4cd4b46a22fe8206b36ac2e,5a8bc65990b245e5a138643cd4eb9837
313481,42f00b6b150e45149c50db9bd642bca6,5a8bc65990b245e5a138643cd4eb9837
313482,87f1cb5ed8fb4cfc90f0b80c3cb14fe1,offer_fail
313483,a562dd6f04594a588f1d050609430c40,5a8bc65990b245e5a138643cd4eb9837
313484,72997ae4a938456ea6f2e3fcad1aea44,offer_fail
313485,a92d74444f7e4cb18181555dfa9b3564,offer_fail
313486,1ebff9c4dddc439e864de60c6fe01fb6,offer_fail
313487,db8e2b2d016b4fcea8ab979a743de3ec,5a8bc65990b245e5a138643cd4eb9837
313488,afd07f7a88424108bb0a30f66920eadc,offer_fail
313489,b83015754a8f40039405b5edd29252b2,5a8bc65990b245e5a138643cd4eb9837
313490,b83015754a8f40039405b5edd29252b2,5a8bc65990b245e5a138643cd4eb9837
313491,ad3c97ee0ec140d0bf53256a258c0cd0,offer_fail
313492,a030a3876c974c529ad8acfed1ba0e3e,offer_fail
313493,c4be80f0d24a408cbf2131603bb93b66,5a8bc65990b245e5a138643cd4eb9837
313494,c35d2009f1a1434fb4f59658f14ad0ec,5a8bc65990b245e5a138643cd4eb9837
313495,b0f6c2cc5d2a4412be80e74e76bd1226,offer_fail
313496,34d70d84fd3b4fa19a10e0d21836ee08,offer_fail
313497,e3728b309d2a4dac904aa3286a8cb2ca,offer_fail
313499,1853362ad12c41bc8d7fefc8bafbe90a,5a8bc65990b245e5a138643cd4eb9837
313500,c92c5f79a2804b4c8b0881e30afda881,offer_fail
313501,ca4999d26e314cf6839ca5d941bfc85d,5a8bc65990b245e5a138643cd4eb9837
313502,8578196a074a4f328976e334fa9383a3,offer_fail
313503,83b26151b9c9487d897a67be32d2eba4,5a8bc65990b245e5a138643cd4eb9837
313504,ee3ee28bff574bb58243e5baec4937f7,5a8bc65990b245e5a138643cd4eb9837
313505,dd437e2aa40c4cf2ab689ad5d9947b63,offer_fail
313506,15e8cabbde0f40228658245d340af15d,5a8bc65990b245e5a138643cd4eb9837
313507,3231ee42aa2146149db779076f1a4dae,offer_fail
313508,d43f8d4343e74f758058cd8b38f1c5aa,offer_fail
313510,03af4a51012e4a00809df85c9279e4e4,5a8bc65990b245e5a138643cd4eb9837
313511,83adb767081d49fb8e362fcbc6038f83,offer_fail
313512,4071653f161042b2bf21a1c18c093a33,5a8bc65990b245e5a138643cd4eb9837
313513,15dd8bf6064e4a67a0693496cde0c4bc,5a8bc65990b245e5a138643cd4eb9837
313514,acd96146258741999a42ce74856bc119,offer_fail
313515,6ff0609fb8394bde8695e81d4809e3ba,offer_fail
313516,597ebda5954741909a583df17c61c94b,5a8bc65990b245e5a138643cd4eb9837
313517,9558179b943a42799dc4bd1465ef0f8c,5a8bc65990b245e5a138643cd4eb9837
313518,4de40fe3c0584dc3ab113d87c1e77904,offer_fail
313519,095cc9fc7aaa428b99c0ad42b3949fc5,offer_fail
313520,45f40a890913478c990857db415c109e,offer_fail
313521,0d56277b07ed4a8bb3a19325803e3579,offer_fail
313522,fa6cfbabbe46467f9e9f276e20f0e48a,5a8bc65990b245e5a138643cd4eb9837
313523,ea9b65b0bef54e4c9dcf73409d9ead12,offer_fail
313524,41fb0042a8cf41799cbdba83425478a1,offer_fail
313525,d72890e38191414cb14732169df1cac3,5a8bc65990b245e5a138643cd4eb9837
313526,37c4697ca9c144f1b11d3418db4b5efe,offer_fail
313527,a131dc58063e49d49a54a1cfe248f43f,5a8bc65990b245e5a138643cd4eb9837
313528,dcba56d7e54546f095f1e774662e60ba,offer_fail
313529,b84ee50d915e40709e498538524be30d,offer_fail
313530,b84ee50d915e40709e498538524be30d,offer_fail
313532,bafec41a406144ac8b8fe8e55e1bd67e,5a8bc65990b245e5a138643cd4eb9837
313533,198c5f49fe6e40828b4d6c5bbcc17110,offer_fail
313534,8f01de594bc74a36a81338648ccc8115,offer_fail
313535,078e2d4d278f4525ac4c2ea51bdb66e6,offer_fail
